city,city_ascii,lat,lng,country,iso3,population
Damascus,Damascus,33.5131,36.2919,Syria,SYR,1754000
Brussels,Brussels,50.8353,4.3314,Belgium,BEL,1743000
Lusaka,Lusaka,-15.4167,28.2833,Zambia,ZMB,1742979
Hyderabad City,Hyderabad City,25.3792,68.3683,Pakistan,PAK,1732693
Budapest,Budapest,47.4983,19.0408,Hungary,HUN,1723836
Shuozhou,Shuozhou,39.3408,112.4292,China,CHN,1714857
Cleveland,Cleveland,41.4767,-81.6804,United States,USA,1710093
Benxi,Benxi,41.2920,123.7610,China,CHN,1709538
Baiyin,Baiyin,36.5448,104.1766,China,CHN,1708751
Pittsburgh,Pittsburgh,40.4396,-79.9762,United States,USA,1703266
Mosul,Mosul,36.3667,43.1167,Iraq,IRQ,1694000
Austin,Austin,30.3004,-97.7522,United States,USA,1687311
Patna,Patna,25.6100,85.1414,India,IND,1684222
Sanzhou,Sanzhou,30.8200,108.4000,China,CHN,1680000
Beihai,Beihai,21.4667,109.1000,China,CHN,1680000
Mecca,Mecca,21.4225,39.8261,Saudi Arabia,SAU,1675368
Heihe,Heihe,50.2458,127.4886,China,CHN,1673899
Jingdezhen,Jingdezhen,29.2942,117.2036,China,CHN,1673200
Conakry,Conakry,9.5380,-13.6773,Guinea,GIN,1667864
Cincinnati,Cincinnati,39.1413,-84.5061,United States,USA,1662691
Caloocan City,Caloocan City,14.6500,120.9667,Philippines,PHL,1661584
Kampala,Kampala,0.3136,32.5811,Uganda,UGA,1659600
Recife,Recife,-8.0539,-34.8808,Brazil,BRA,1653461
Yushan,Yushan,31.3867,120.9766,China,CHN,1651200
Kansas City,Kansas City,39.1239,-94.5541,United States,USA,1636715
Zhongli,Zhongli,24.9650,121.2168,Taiwan,TWN,1632616
Manhattan,Manhattan,40.7834,-73.9662,United States,USA,1628706
Bilāspur,Bilaspur,22.1500,82.0167,India,IND,1625502
Semarang,Semarang,-6.9667,110.4167,Indonesia,IDN,1621384
Ludhiāna,Ludhiana,30.9083,75.8486,India,IND,1618879
Chengtangcun,Chengtangcun,35.0833,117.1500,China,CHN,1603659
Novosibirsk,Novosibirsk,55.0333,82.9167,Russia,RUS,1602915
Karaj,Karaj,35.8327,50.9915,Iran,IRN,1592492
Āgra,Agra,27.1724,78.0131,India,IND,1592000
Indianapolis,Indianapolis,39.7771,-86.1458,United States,USA,1588961
Wenzhou,Wenzhou,27.9991,120.6561,China,CHN,1588700
León de los Aldama,Leon de los Aldama,21.1167,-101.6833,Mexico,MEX,1579803
Kalyān,Kalyan,19.2502,73.1602,India,IND,1576614
Puebla,Puebla,19.0333,-98.1833,Mexico,MEX,1576259
Hebi,Hebi,35.7497,114.2887,China,CHN,1569208
Shīrāz,Shiraz,29.6100,52.5425,Iran,IRN,1565572
Columbus,Columbus,39.9862,-82.9850,United States,USA,1562009
Madurai,Madurai,9.9197,78.1194,India,IND,1561129
Mbuji-Mayi,Mbuji-Mayi,-6.1209,23.5967,Congo (Kinshasa),COD,1559073
Tabrīz,Tabriz,38.0833,46.2833,Iran,IRN,1558693
Jamshedpur,Jamshedpur,22.8000,86.1833,India,IND,1558000
Maracaibo,Maracaibo,10.6333,-71.6333,Venezuela,VEN,1551539
Kawasaki,Kawasaki,35.5167,139.7000,Japan,JPN,1539522
Zhangjiajie,Zhangjiajie,29.1255,110.4844,China,CHN,1537900
Palembang,Palembang,-2.9833,104.7644,Indonesia,IDN,1535952
Aba,Aba,5.1167,7.3667,Nigeria,NGA,1530000
Kōbe,Kobe,34.6913,135.1830,Japan,JPN,1513193
Charlotte,Charlotte,35.2080,-80.8304,United States,USA,1512923
Changshu,Changshu,31.6500,120.7333,China,CHN,1510100
Lianjiang,Lianjiang,21.6146,110.2794,China,CHN,1509400
Ximeicun,Ximeicun,24.9633,118.3811,China,CHN,1508000
Jianguang,Jianguang,28.1958,115.7833,China,CHN,1507402
Yucheng,Yucheng,29.9888,103.0007,China,CHN,1507258
Belém,Belem,-1.4558,-48.5039,Brazil,BRA,1499641
Guiping,Guiping,23.4000,110.0833,China,CHN,1496904
Leizhou,Leizhou,20.9147,110.0806,China,CHN,1494700
Gwangju,Gwangju,35.1667,126.9167,South Korea,KOR,1490092
Munich,Munich,48.1375,11.5750,Germany,DEU,1488202
Nāsik,Nasik,20.0000,73.7833,India,IND,1486053
Porto Alegre,Porto Alegre,-30.0328,-51.2300,Brazil,BRA,1484941
Valencia,Valencia,10.1667,-68.0000,Venezuela,VEN,1484430
Onitsha,Onitsha,6.1667,6.7833,Nigeria,NGA,1483000
Abu Dhabi,Abu Dhabi,24.4511,54.3969,United Arab Emirates,ARE,1483000
Virginia Beach,Virginia Beach,36.7335,-76.0435,United States,USA,1478868
Zapopan,Zapopan,20.7167,-103.4000,Mexico,MEX,1476491
Daejeon,Daejeon,36.3510,127.3850,South Korea,KOR,1475221
Yekaterinburg,Yekaterinburg,56.8356,60.6128,Russia,RUS,1468833
Huazhou,Huazhou,32.6832,112.0790,China,CHN,1468061
Kyōto,Kyoto,35.0117,135.7683,Japan,JPN,1464890
Shuangyashan,Shuangyashan,46.6388,131.1545,China,CHN,1462626
Pizhou,Pizhou,34.3422,118.0097,China,CHN,1458038
El Kelaa des Srarhna,El Kelaa des Srarhna,32.0500,-7.4000,Morocco,MAR,1450021
Kharkiv,Kharkiv,50.0000,36.2292,Ukraine,UKR,1446107
Yangshe,Yangshe,31.8775,120.5512,China,CHN,1432044
Guyuan,Guyuan,36.0080,106.2782,China,CHN,1426000
Muscat,Muscat,23.6139,58.5922,Oman,OMN,1421409
Bronx,Bronx,40.8501,-73.8662,United States,USA,1418207
Gaozhou,Gaozhou,21.9135,110.8481,China,CHN,1414100
Chizhou,Chizhou,30.6583,117.4849,China,CHN,1402518
Khulna,Khulna,22.8167,89.5500,Bangladesh,BGD,1400689
Ulaanbaatar,Ulaanbaatar,47.9214,106.9055,Mongolia,MNG,1396288
Farīdābād,Faridabad,28.4353,77.3147,India,IND,1394000
Goiânia,Goiania,-16.6806,-49.2564,Brazil,BRA,1393575
Fuqing,Fuqing,25.7232,119.3735,China,CHN,1390487
Pingdu,Pingdu,36.7833,119.9556,China,CHN,1378900
Belgrade,Belgrade,44.8167,20.4667,Serbia,SRB,1378682
Aurangābād,Aurangabad,19.8800,75.3200,India,IND,1371330
Yutan,Yutan,28.3147,112.5540,China,CHN,1368117
Milan,Milan,45.4669,9.1900,Italy,ITA,1366180
Milwaukee,Milwaukee,43.0642,-87.9673,United States,USA,1365787
Huangshan,Huangshan,29.7132,118.3151,China,CHN,1358980
Auckland,Auckland,-36.8500,174.7833,New Zealand,NZL,1346091
Santiago,Santiago,19.4500,-70.7000,Dominican Republic,DOM,1343423
Makassar,Makassar,-5.1331,119.4136,Indonesia,IDN,1338663
Liangshi,Liangshi,27.2578,111.7351,China,CHN,1335900
Rājkot,Rajkot,22.2969,70.7984,India,IND,1335397
Prague,Prague,50.0833,14.4167,Czechia,CZE,1335084
Córdoba,Cordoba,-31.4167,-64.1833,Argentina,ARG,1329604
Al Başrah,Al Basrah,30.5150,47.8100,Iraq,IRQ,1326564
Guarulhos,Guarulhos,-23.4667,-46.5333,Brazil,BRA,1324781
Juárez,Juarez,31.7386,-106.4870,Mexico,MEX,1321004
Saitama,Saitama,35.8617,139.6453,Japan,JPN,1320571
Montevideo,Montevideo,-34.8667,-56.1667,Uruguay,URY,1319108
Xintai,Xintai,35.9100,117.7800,China,CHN,1315942
Wusong,Wusong,30.9333,117.7667,China,CHN,1311726
Meerut,Meerut,28.9900,77.7000,India,IND,1305429
Yushu,Yushu,44.8249,126.5451,China,CHN,1304436
Rongcheng,Rongcheng,26.2312,104.0966,China,CHN,1302891
Huazhou,Huazhou,21.6540,110.6294,China,CHN,1302100
Yangquan,Yangquan,37.8576,113.5762,China,CHN,1300000
Baishan,Baishan,41.9377,126.4179,China,CHN,1296127
Dayan,Dayan,26.8808,100.2208,China,CHN,1296000
Adelaide,Adelaide,-34.9275,138.6000,Australia,AUS,1295714
Haicheng,Haicheng,40.8523,122.7474,China,CHN,1293877
Jiangyin,Jiangyin,31.9087,120.2653,China,CHN,1285785
Wuzhong,Wuzhong,37.9874,106.1919,China,CHN,1284000
Cacuaco,Cacuaco,-8.7833,13.3667,Angola,AGO,1279488
Sofia,Sofia,42.6979,23.3217,Bulgaria,BGR,1277411
Barranquilla,Barranquilla,10.9639,-74.7964,Colombia,COL,1274250
Soweto,Soweto,-26.2678,27.8586,South Africa,ZAF,1271628
Jabalpur,Jabalpur,23.1667,79.9333,India,IND,1267564
Rucheng,Rucheng,32.3852,120.5634,China,CHN,1267066
Nizhniy Novgorod,Nizhniy Novgorod,56.3269,44.0075,Russia,RUS,1264075
Huaiyin,Huaiyin,33.5819,119.0280,China,CHN,1264000
Shaoyang,Shaoyang,32.9387,119.8404,China,CHN,1253548
Comayagüela,Comayaguela,14.0833,-87.2167,Honduras,HND,1250000
Laiwu,Laiwu,36.1833,117.6667,China,CHN,1248636
Sharjah,Sharjah,25.3575,55.3919,United Arab Emirates,ARE,1247749
Jingling,Jingling,30.6667,113.1667,China,CHN,1247400
Dhanbād,Dhanbad,23.7928,86.4350,India,IND,1246000
Kazan,Kazan,55.7908,49.1144,Russia,RUS,1243500
Yongcheng,Yongcheng,33.9317,116.4459,China,CHN,1240382
Calgary,Calgary,51.0500,-114.0667,Canada,CAN,1239220
Cần Thơ,Can Tho,10.0333,105.7833,Vietnam,VNM,1237300
Abuja,Abuja,9.0556,7.4914,Nigeria,NGA,1235880
Suwon,Suwon,37.2858,127.0100,South Korea,KOR,1234300
Mandalay,Mandalay,21.9831,96.0844,Myanmar,MMR,1225546
Beidao,Beidao,34.6020,105.9180,China,CHN,1225000
Xiangshui,Xiangshui,26.5964,104.8314,China,CHN,1221000
Dadukou,Dadukou,26.5849,101.7149,China,CHN,1214121
Vila Velha,Vila Velha,3.2167,-51.2167,Brazil,BRA,1209091
Providence,Providence,41.8230,-71.4187,United States,USA,1203230
Chelyabinsk,Chelyabinsk,55.1500,61.4000,Russia,RUS,1202371
Qom,Qom,34.6400,50.8764,Iran,IRN,1201158
Mombasa,Mombasa,-4.0500,39.6667,Kenya,KEN,1200000
Zhangye,Zhangye,38.9355,100.4553,China,CHN,1199515
Vārānasi,Varanasi,25.3189,83.0128,India,IND,1198491
Hiroshima,Hiroshima,34.4000,132.4500,Japan,JPN,1198021
Maiduguri,Maiduguri,11.8333,13.1500,Nigeria,NGA,1197497
Rosario,Rosario,-32.9575,-60.6394,Argentina,ARG,1193605
Maputo,Maputo,-25.9153,32.5764,Mozambique,MOZ,1191613
Xinyu,Xinyu,27.7950,114.9242,China,CHN,1186700
Doha,Doha,25.3000,51.5333,Qatar,QAT,1186023
Ahvāz,Ahvaz,31.3203,48.6692,Iran,IRN,1184788
Jacksonville,Jacksonville,30.3322,-81.6749,United States,USA,1181496
Medina,Medina,24.4667,39.6000,Saudi Arabia,SAU,1180770
Srīnagar,Srinagar,34.0911,74.8061,India,IND,1180570
Omsk,Omsk,54.9667,73.3833,Russia,RUS,1178391
Liaoyuan,Liaoyuan,42.8976,125.1381,China,CHN,1176239
Yingtan,Yingtan,28.2333,117.0000,China,CHN,1175000
Cilacap,Cilacap,-7.7167,109.0170,Indonesia,IDN,1174964
Pikine,Pikine,14.7500,-17.4000,Senegal,SEN,1170791
Samara,Samara,53.1833,50.1167,Russia,RUS,1169719
Guankou,Guankou,28.2363,113.6984,China,CHN,1168056
Bandar Lampung,Bandar Lampung,-5.4294,105.2625,Indonesia,IDN,1166761
Ulsan,Ulsan,35.5500,129.3167,South Korea,KOR,1166033
Dingzhou,Dingzhou,38.5158,114.9845,China,CHN,1165182
Campinas,Campinas,-22.9009,-47.0573,Brazil,BRA,1164098
Lianyuan,Lianyuan,27.6961,111.6659,China,CHN,1162928
Rongcheng,Rongcheng,29.8239,112.9019,China,CHN,1162770
Nay Pyi Taw,Nay Pyi Taw,19.7475,96.1150,Myanmar,MMR,1160242
Kaiyuan,Kaiyuan,36.0656,113.8153,China,CHN,1160000
Kigali,Kigali,-1.9536,30.0606,Rwanda,RWA,1156663
Leiyang,Leiyang,26.4179,112.8457,China,CHN,1151554
Yichun,Yichun,47.7235,128.8893,China,CHN,1148126
Benin City,Benin City,6.3176,5.6145,Nigeria,NGA,1147188
Dakar,Dakar,14.7319,-17.4572,Senegal,SEN,1146053
Xiantao,Xiantao,30.3833,113.4000,China,CHN,1140100
Birmingham,Birmingham,52.4800,-1.9025,United Kingdom,GBR,1137100
Monterrey,Monterrey,25.6667,-100.3000,Mexico,MEX,1135512
Amritsar,Amritsar,31.6269,74.8770,India,IND,1132383
Yingchuan,Yingchuan,34.1511,113.4733,China,CHN,1131896
Alīgarh,Aligarh,27.8800,78.0800,India,IND,1131160
Callao,Callao,-12.0611,-77.1333,Peru,PER,1129854
Nampo,Nampo,38.7689,125.4505,North Korea,PRK,1127000
Tegucigalpa,Tegucigalpa,14.0942,-87.2067,Honduras,HND,1126534
Tripoli,Tripoli,32.8752,13.1875,Libya,LBY,1126000
Rostov,Rostov,47.2333,39.7167,Russia,RUS,1125299
Tbilisi,Tbilisi,41.7225,44.7925,Georgia,GEO,1118035
Guwāhāti,Guwahati,26.1722,91.7458,India,IND,1116267
Ufa,Ufa,54.7261,55.9475,Russia,RUS,1115560
Fès,Fes,34.0433,-5.0033,Morocco,MAR,1112072
Ciudad Nezahualcóyotl,Ciudad Nezahualcoyotl,19.4100,-99.0300,Mexico,MEX,1109363
Biên Hòa,Bien Hoa,10.9508,106.8221,Vietnam,VNM,1104000
Ikare,Ikare,7.5304,5.7600,Nigeria,NGA,1099931
Salt Lake City,Salt Lake City,40.7777,-111.9306,United States,USA,1098526
Bhilai,Bhilai,21.2186,81.4314,India,IND,1097000
Xibeijie,Xibeijie,39.7370,98.5049,China,CHN,1095947
Tamale,Tamale,9.4075,-0.8533,Ghana,GHA,1095808
Hanchuan,Hanchuan,30.6520,113.8274,China,CHN,1092700
Gongzhuling,Gongzhuling,43.5036,124.8088,China,CHN,1092692
N’Djamena,N'Djamena,12.1100,15.0500,Chad,TCD,1092066
Copenhagen,Copenhagen,55.6805,12.5615,Denmark,DNK,1085000
Krasnoyarsk,Krasnoyarsk,56.0089,92.8719,Russia,RUS,1083865
Cologne,Cologne,50.9422,6.9578,Germany,DEU,1083498
Yicheng,Yicheng,31.3697,119.8239,China,CHN,1082929
Zhufeng,Zhufeng,36.0000,119.4167,China,CHN,1081960
Nashville,Nashville,36.1715,-86.7843,United States,USA,1081903
Nur-Sultan,Nur-Sultan,51.1333,71.4333,Kazakhstan,KAZ,1078362
São Gonçalo,Sao Goncalo,-22.8269,-43.0539,Brazil,BRA,1077687
Nezahualcóyotl,Nezahualcoyotl,19.4000,-98.9889,Mexico,MEX,1077208
Nouakchott,Nouakchott,18.0858,-15.9785,Mauritania,MRT,1077169
Hāora,Haora,22.5736,88.3251,India,IND,1077075
Yerevan,Yerevan,40.1814,44.5144,Armenia,ARM,1075800
Richmond,Richmond,37.5295,-77.4756,United States,USA,1075798
Vereeniging,Vereeniging,-26.6736,27.9319,South Africa,ZAF,1074000
Taixing,Taixing,32.1724,120.0142,China,CHN,1073921
São Luís,Sao Luis,-2.5300,-44.3028,Brazil,BRA,1073893
San Pedro Sula,San Pedro Sula,15.5000,-88.0333,Honduras,HND,1073824
Rānchi,Ranchi,23.3556,85.3347,India,IND,1073440
Gwalior,Gwalior,26.2150,78.1931,India,IND,1069276
Memphis,Memphis,35.1046,-89.9773,United States,USA,1066967
Edmonton,Edmonton,53.5344,-113.4903,Canada,CAN,1062643
Goyang,Goyang,37.6564,126.8350,South Korea,KOR,1061929
Mizhou,Mizhou,35.9900,119.3801,China,CHN,1060000
Xishan,Xishan,27.6609,113.4946,China,CHN,1060000
Ezhou,Ezhou,30.3972,114.8842,China,CHN,1059700
Barquisimeto,Barquisimeto,10.0678,-69.3467,Venezuela,VEN,1059092
Hegang,Hegang,47.3139,130.2775,China,CHN,1058665
Sendai,Sendai,38.2683,140.8694,Japan,JPN,1058070
Tunis,Tunis,36.8008,10.1800,Tunisia,TUN,1056247
Bishkek,Bishkek,42.8667,74.5667,Kyrgyzstan,KGZ,1053900
Mexicali,Mexicali,32.6633,-115.4678,Mexico,MEX,1049792
Bezwāda,Bezwada,16.5167,80.6167,India,IND,1048240
Perm,Perm,58.0139,56.2489,Russia,RUS,1048005
Voronezh,Voronezh,51.6717,39.2106,Russia,RUS,1047549
Changwon,Changwon,35.2281,128.6811,South Korea,KOR,1046054
Zhongwei,Zhongwei,37.5139,105.1884,China,CHN,1046000
Shouguang,Shouguang,36.8833,118.7333,China,CHN,1039205
Raleigh,Raleigh,35.8325,-78.6435,United States,USA,1038738
Cartagena,Cartagena,10.4236,-75.5253,Colombia,COL,1036412
Jodhpur,Jodhpur,26.2944,73.0278,India,IND,1033918
Matola,Matola,-25.9667,32.4667,Mozambique,MOZ,1032197
Ogbomoso,Ogbomoso,8.1333,4.2500,Nigeria,NGA,1032000
Bogor,Bogor,-6.5917,106.8000,Indonesia,IDN,1030720
Taizhou,Taizhou,28.6583,121.4221,China,CHN,1030200
Bagam,Bagam,1.0678,104.0167,Indonesia,IDN,1029808
Managua,Managua,12.1500,-86.2667,Nicaragua,NIC,1028808
Shymkent,Shymkent,42.3000,69.6000,Kazakhstan,KAZ,1028673
Niamey,Niamey,13.5086,2.1111,Niger,NER,1026848
Chandīgarh,Chandigarh,30.7353,76.7911,India,IND,1026459
Shubrā al Khaymah,Shubra al Khaymah,30.1286,31.2422,Egypt,EGY,1025569
Maceió,Maceio,-9.6658,-35.7350,Brazil,BRA,1025360
Wafangdian,Wafangdian,39.6271,121.9972,China,CHN,1024876
Zhongxiang,Zhongxiang,31.1690,112.5853,China,CHN,1022514
Monrovia,Monrovia,6.3106,-10.8047,Liberia,LBR,1021762
New Orleans,New Orleans,30.0687,-89.9288,United States,USA,1020886
Odesa,Odesa,46.4775,30.7326,Ukraine,UKR,1017699
Volgograd,Volgograd,48.7086,44.5147,Russia,RUS,1015586
Islamabad,Islamabad,33.6989,73.0369,Pakistan,PAK,1014825
Mysore,Mysore,12.3086,76.6531,India,IND,1014227
Xinyi,Xinyi,22.3559,110.9369,China,CHN,1013900
Thủ Đức,Thu Duc,10.7924,106.7518,Vietnam,VNM,1013795
Villahermosa,Villahermosa,17.9892,-92.9281,Mexico,MEX,1013484
Raipur,Raipur,21.2379,81.6337,India,IND,1010087
Arequipa,Arequipa,-16.3988,-71.5369,Peru,PER,1008290
Port Harcourt,Port Harcourt,4.7500,7.0000,Nigeria,NGA,1005904
Louisville,Louisville,38.1663,-85.6485,United States,USA,1005654
Zaoyang,Zaoyang,32.1287,112.7581,China,CHN,1004741
Xingyi,Xingyi,25.0910,104.9011,China,CHN,1004132
Shuizhai,Shuizhai,33.4433,114.8994,China,CHN,1003698
Kota,Kota,25.1800,75.8300,India,IND,1001694
Quetta,Quetta,30.1920,67.0070,Pakistan,PAK,1001205
Bareilly,Bareilly,28.3640,79.4150,India,IND,1000000
Quảng Hà,Quang Ha,16.0600,108.2500,Vietnam,VNM,1000000
Xingcheng,Xingcheng,24.1681,115.6669,China,CHN,993000
Dongtai,Dongtai,32.8534,120.3037,China,CHN,990306
Ottawa,Ottawa,45.4247,-75.6950,Canada,CAN,989567
Port-au-Prince,Port-au-Prince,18.5425,-72.3386,Haiti,HTI,987310
Yingcheng,Yingcheng,24.1878,113.4042,China,CHN,986400
Luocheng,Luocheng,22.7645,111.5745,China,CHN,984100
Pekanbaru,Pekanbaru,0.5333,101.4500,Indonesia,IDN,983356
Chiba,Chiba,35.6073,140.1064,Japan,JPN,981738
Dnipro,Dnipro,48.4675,35.0400,Ukraine,UKR,980948
Danyang,Danyang,31.9948,119.5750,China,CHN,980662
Natal,Natal,-6.9838,-60.2699,Brazil,BRA,980588
Nada,Nada,19.5000,109.5833,China,CHN,977700
Zamboanga City,Zamboanga City,6.9167,122.0833,Philippines,PHL,977234
Stockholm,Stockholm,59.3294,18.0686,Sweden,SWE,975819
Kathmandu,Kathmandu,27.7167,85.3667,Nepal,NPL,975453
Kirkuk,Kirkuk,35.4667,44.4000,Iraq,IRQ,975000
Oklahoma City,Oklahoma City,35.4676,-97.5136,United States,USA,972943
Huilong,Huilong,31.8131,121.6574,China,CHN,972525
Wuchuan,Wuchuan,21.4283,110.7749,China,CHN,972400
Naples,Naples,40.8333,14.2500,Italy,ITA,966144
Cebu City,Cebu City,10.2930,123.9020,Philippines,PHL,964169
Asmara,Asmara,15.3333,38.9167,Eritrea,ERI,963000
Morelia,Morelia,19.7683,-101.1894,Mexico,MEX,962555
Shaoxing,Shaoxing,30.0000,120.5833,China,CHN,961200
Al Manşūrah,Al Mansurah,31.0500,31.3833,Egypt,EGY,960423
Coimbatore,Coimbatore,11.0000,76.9667,India,IND,959823
Taishan,Taishan,22.2486,112.7850,China,CHN,953900
Fangchenggang,Fangchenggang,21.6000,108.3000,China,CHN,953300
Solāpur,Solapur,17.6715,75.9104,India,IND,951558
Freetown,Freetown,8.4833,-13.2331,Sierra Leone,SLE,951000
Santo Domingo Este,Santo Domingo Este,18.4855,-69.8734,Dominican Republic,DOM,948855
Sŏngnam,Songnam,37.4386,127.1378,South Korea,KOR,948757
Vientiane,Vientiane,17.9667,102.6000,Laos,LAO,948487
Tangier,Tangier,35.7767,-5.8039,Morocco,MAR,947952
Anqiu,Anqiu,36.3619,119.1072,China,CHN,947723
Feicheng,Feicheng,36.1860,116.7720,China,CHN,946627
Kermānshāh,Kermanshah,34.3167,47.0686,Iran,IRN,945651
Setagaya,Setagaya,35.6464,139.6533,Japan,JPN,940509
Khartoum North,Khartoum North,15.6333,32.6333,Sudan,SDN,936349
Meishan,Meishan,34.1736,112.8390,China,CHN,936000
Kisangani,Kisangani,0.5153,25.1911,Congo (Kinshasa),COD,935977
Kitakyūshū,Kitakyushu,33.8833,130.8833,Japan,JPN,935084
Aguascalientes,Aguascalientes,21.8760,-102.2960,Mexico,MEX,934424
Donetsk,Donetsk,48.0089,37.8042,Ukraine,UKR,929063
Marrakech,Marrakech,31.6295,-7.9811,Morocco,MAR,928850
Taihe,Taihe,30.8706,105.3784,China,CHN,924531
Bridgeport,Bridgeport,41.1918,-73.1953,United States,USA,924449
Xin’an,Xin'an,34.3662,118.3369,China,CHN,920628
Taihecun,Taihecun,45.7680,131.0063,China,CHN,920471
Trujillo,Trujillo,-8.1119,-79.0289,Peru,PER,919899
Jerusalem,Jerusalem,31.7833,35.2167,Israel,ISR,919438
Trichinopoly,Trichinopoly,10.8269,78.6928,India,IND,916857
Padang,Padang,-0.9556,100.3606,Indonesia,IDN,914970
Buffalo,Buffalo,42.9016,-78.8487,United States,USA,914341
Qingzhou,Qingzhou,36.6967,118.4797,China,CHN,914047
Lichuan,Lichuan,30.2965,108.9378,China,CHN,913700
Naucalpan de Juárez,Naucalpan de Juarez,19.4753,-99.2378,Mexico,MEX,913681
Daye,Daye,30.1003,114.9699,China,CHN,909724
Fort Worth,Fort Worth,32.7811,-97.3473,United States,USA,909585
Hengzhou,Hengzhou,22.6896,109.2674,China,CHN,908400
Owerri,Owerri,5.4833,7.0333,Nigeria,NGA,908109
Campo Grande,Campo Grande,-20.4686,-54.6222,Brazil,BRA,906092
Zhuanghe,Zhuanghe,39.6896,122.9664,China,CHN,905852
Hartford,Hartford,41.7661,-72.6834,United States,USA,905152
Bobo-Dioulasso,Bobo-Dioulasso,11.1833,-4.2833,Burkina Faso,BFA,903887
Ad Dammām,Ad Dammam,26.4333,50.1000,Saudi Arabia,SAU,903312
Lhasa,Lhasa,29.6458,91.1408,China,CHN,902500
Jiaozhou,Jiaozhou,36.2481,119.9625,China,CHN,900500
Mérida,Merida,20.9700,-89.6200,Mexico,MEX,892363
Yangchun,Yangchun,22.1717,111.7846,China,CHN,891800
Hubli,Hubli,15.3619,75.1231,India,IND,890000
Bangui,Bangui,4.3732,18.5628,Central African Republic,CAF,889231
Abeokuta,Abeokuta,7.1500,3.3500,Nigeria,NGA,888924
Cancún,Cancun,21.1606,-86.8475,Mexico,MEX,888797
Tucson,Tucson,32.1545,-110.8782,United States,USA,888486
Antipolo,Antipolo,14.5842,121.1763,Philippines,PHL,887399
Dengtalu,Dengtalu,36.0819,114.3481,China,CHN,887000
Taguig City,Taguig City,14.5167,121.0500,Philippines,PHL,886722
Krasnodar,Krasnodar,45.0333,38.9833,Russia,RUS,881476
Panama City,Panama City,9.0000,-79.5000,Panama,PAN,880691
Chihuahua,Chihuahua,28.6353,-106.0889,Mexico,MEX,878062
Klang,Klang,3.0333,101.4500,Malaysia,MYS,878000
Natal,Natal,-5.7950,-35.2089,Brazil,BRA,877662
Ar Ramādī,Ar Ramadi,33.4258,43.2992,Iraq,IRQ,874543
Laiyang,Laiyang,36.9758,120.7136,China,CHN,874127
Jalandhar,Jalandhar,31.3256,75.5792,India,IND,873725
Kaifeng Chengguanzhen,Kaifeng Chengguanzhen,34.8519,114.3481,China,CHN,872000
Turin,Turin,45.0667,7.7000,Italy,ITA,870952
Gaomi,Gaomi,36.3833,119.7500,China,CHN,868715
Marseille,Marseille,43.2964,5.3700,France,FRA,868277
Bucheon,Bucheon,37.4989,126.7831,South Korea,KOR,867678
Ipoh,Ipoh,4.6000,101.0700,Malaysia,MYS,866772
Hai’an,Hai'an,32.5320,120.4604,China,CHN,866337
Malang,Malang,-7.9800,112.6200,Indonesia,IDN,866118
Saltillo,Saltillo,25.4333,-101.0000,Mexico,MEX,864431
Amsterdam,Amsterdam,52.3667,4.8833,Netherlands,NLD,862965
Ikeja,Ikeja,6.6186,3.3426,Nigeria,NGA,861300
Weichanglu,Weichanglu,37.1792,119.9333,China,CHN,859424
Hermosillo,Hermosillo,29.0989,-110.9542,Mexico,MEX,855563
Leping,Leping,28.9632,117.1203,China,CHN,852800
Oran,Oran,35.6969,-0.6331,Algeria,DZA,852000
Shache,Shache,38.4261,77.2500,China,CHN,851374
Sale,Sale,34.0500,-6.8167,Morocco,MAR,850403
Hailun,Hailun,47.4585,126.9632,China,CHN,850000
Macheng,Macheng,31.1817,115.0189,China,CHN,849090
Akure,Akure,7.2500,5.1950,Nigeria,NGA,847903
Omaha,Omaha,41.2627,-96.0522,United States,USA,847819
Ilorin,Ilorin,8.5000,4.5500,Nigeria,NGA,847582
Teresina,Teresina,-5.0949,-42.8042,Brazil,BRA,847430
Erbil,Erbil,36.1911,44.0094,Iraq,IRQ,846000
Saratov,Saratov,51.5333,46.0000,Russia,RUS,845300
Iguaçu,Iguacu,-22.7400,-43.4700,Brazil,BRA,844583
El Paso,El Paso,31.8479,-106.4309,United States,USA,843386
Yuci,Yuci,37.6823,112.7281,China,CHN,840000
Dehui,Dehui,44.5323,125.6965,China,CHN,839786
Bhubaneshwar,Bhubaneshwar,20.2644,85.8281,India,IND,837737
Lomé,Lome,6.1319,1.2228,Togo,TGO,837437
Denpasar,Denpasar,-8.6667,115.2167,Indonesia,IDN,834881
Tongchuan,Tongchuan,34.9057,108.9422,China,CHN,834437
Cheongju,Cheongju,36.6372,127.4897,South Korea,KOR,833276
Warri,Warri,5.5167,5.7500,Nigeria,NGA,830106
Pointe-Noire,Pointe-Noire,-4.7889,11.8653,Congo (Brazzaville),COG,829134
Rongjiawan,Rongjiawan,29.1409,113.1087,China,CHN,826000
Sakai,Sakai,34.5667,135.4833,Japan,JPN,823523
